id	chr	start	end	len	strand	count
AT2G42370	2	17643333	17645533	2200	+	85
AT2G42380	2	17646899	17648945	2046	-	484
AT2G42388	2	17650224	17651083	859	+	2
AT2G42390	2	17651252	17652588	1336	-	313
AT2G42395	2	17653137	17654034	897	-	17
AT2G42400	2	17654231	17656839	2608	-	382
AT2G42410	2	17658149	17658794	645	+	1
AT2G42420	2	17660777	17660848	71	+	0
AT2G42425	2	17661833	17662358	525	-	0
AT2G42430	2	17663443	17665295	1852	+	0
AT2G42440	2	17668700	17669817	1117	-	0
AT2G42450	2	17672252	17675019	2767	-	149
AT2G42460	2	17676398	17679293	2895	-	0
AT2G42470	2	17679886	17685187	5301	-	0
AT2G42480	2	17685804	17689928	4124	-	3
AT2G42485	2	17690530	17691018	488	+	95
AT2G42490	2	17691406	17695853	4447	-	1825
AT2G42500	2	17697666	17701417	3751	-	1388
AT2G42510	2	17701661	17704618	2957	+	70
AT2G42520	2	17704831	17708947	4116	+	683
AT2G42530	2	17709035	17709945	910	-	273
AT2G42540	2	17711031	17712330	1299	-	2875
AT2G42550	2	17713195	17714230	1035	+	0
AT2G42560	2	17714637	17716912	2275	-	0
AT2G42570	2	17717366	17720080	2714	-	176
AT2G42580	2	17728714	17731718	3004	+	728
AT2G42590	2	17731854	17733967	2113	-	6413
AT2G42600	2	17734323	17739085	4762	-	13803
AT2G42610	2	17747916	17750440	2524	+	671
AT2G42620	2	17756139	17758468	2329	+	554
AT2G42640	2	17758531	17764111	5580	-	77
AT2G42650	2	17765479	17766888	1409	+	70
AT2G42660	2	17767049	17768290	1241	-	0
AT2G42670	2	17771775	17774647	2872	-	272
AT2G42680	2	17774902	17776320	1418	+	1590
AT2G42690	2	17776240	17777717	1477	-	4850
AT2G42700	2	17778273	17782187	3914	+	402
AT2G42710	2	17782307	17785063	2756	+	380
AT2G42720	2	17785408	17787421	2013	+	11
AT2G42730	2	17787453	17791582	4129	-	87
AT2G42740	2	17791728	17793082	1354	+	289
AT2G42750	2	17793306	17795680	2374	+	4361
AT2G42760	2	17795983	17797231	1248	-	161
AT2G42770	2	17798284	17800006	1722	-	1445
AT2G42780	2	17800443	17802816	2373	+	152
AT2G42790	2	17801470	17806049	4579	-	636
AT2G42800	2	17807941	17809590	1649	-	82
AT2G42810	2	17811934	17816692	4758	-	956
AT2G42820	2	17817337	17818545	1208	-	58
AT2G42830	2	17820254	17824013	3759	+	0
AT2G42835	2	17823264	17824842	1578	-	0
AT2G42840	2	17826115	17827536	1421	-	4086
AT2G42850	2	17831654	17833432	1778	+	0
AT2G42860	2	17833764	17835113	1349	+	14
AT2G42870	2	17836415	17837250	835	-	64
AT2G42880	2	17840387	17844380	3993	-	1748
AT2G42885	2	17845966	17846603	637	-	0
AT2G42890	2	17849818	17854553	4735	+	439
AT2G42900	2	17854556	17855481	925	+	102
AT2G42910	2	17856267	17858597	2330	+	864
AT2G42920	2	17858697	17863466	4769	+	205
AT2G42930	2	17860867	17861272	405	-	0
AT2G42940	2	17862253	17863456	1203	-	1
AT2G42950	2	17863818	17866487	2669	+	229
AT2G42955	2	17866685	17867572	887	-	1
AT2G42960	2	17868596	17870630	2034	-	141
AT2G42970	2	17873689	17873762	73	+	0
AT2G42975	2	17873946	17874936	990	+	801
AT2G42980	2	17875004	17876588	1584	-	41
AT2G42990	2	17879030	17880563	1533	+	6
AT2G43000	2	17880614	17882636	2022	-	13
AT2G43010	2	17886426	17889050	2624	+	3047
AT2G43018	2	17891503	17894633	3130	+	0
AT2G43020	2	17891502	17894635	3133	+	0
AT2G43030	2	17894835	17895866	1031	+	10100
AT2G43040	2	17895882	17899374	3492	-	96
AT2G43050	2	17902483	17904443	1960	+	18
AT2G43060	2	17909184	17910082	898	+	249
AT2G43070	2	17910887	17914870	3983	-	881
AT2G43080	2	17915560	17918754	3194	+	319
AT2G43090	2	17918926	17920429	1503	+	3474
AT2G43100	2	17920659	17921689	1030	+	2008
AT2G43110	2	17922059	17924355	2296	+	206
AT2G43120	2	17927263	17928984	1721	+	514
AT2G43130	2	17929653	17930936	1283	-	321
AT2G43137	2	17923080	17923157	77	+	5
AT2G43138	2	17923237	17923316	79	+	1
AT2G43139	2	17923398	17923477	79	+	1
AT2G43140	2	17931524	17935686	4162	-	2
AT2G43141	2	17923562	17923637	75	+	1
AT2G43150	2	17945892	17947022	1130	+	989
AT2G43160	2	17948061	17953669	5608	+	2701
AT2G43180	2	17953496	17955829	2333	-	481
AT2G43190	2	17955983	17958041	2058	+	104
AT2G43200	2	17958229	17960536	2307	+	285
AT2G43210	2	17960699	17963727	3028	+	407
AT2G43220	2	17964218	17966211	1993	+	0
AT2G43230	2	17966250	17968726	2476	+	32
AT2G43235	2	17968697	17970835	2138	-	473
AT2G43240	2	17970858	17975867	5009	-	358
AT2G43250	2	17977227	17979608	2381	+	153
AT2G43255	2	17979702	17981309	1607	-	0
AT2G43260	2	17983690	17985104	1414	-	192
AT2G43261	2	17985246	17986775	1529	-	1
AT2G43270	2	17988206	17989491	1285	-	0
AT2G43280	2	17989697	17991022	1325	+	229
AT2G43290	2	17991051	17992047	996	-	572
AT2G43300	2	17995572	17995644	72	-	0
AT2G43310	2	17995900	17996688	788	+	32
AT2G43320	2	17996649	17999927	3278	-	165
AT2G43330	2	18000853	18004083	3230	+	793
AT2G43340	2	18007696	18008665	969	+	314
AT2G43350	2	18008481	18010606	2125	-	389
AT2G43360	2	18010750	18013238	2488	-	890
AT2G43370	2	18013369	18015454	2085	+	160
AT2G43371	2	18015942	18016197	255	-	0
AT2G43375	2	18017115	18018691	1576	-	85
AT2G43386	2	18019511	18019682	171	+	0
AT2G43390	2	18020349	18020861	512	-	1
AT2G43400	2	18021179	18025292	4113	+	604
AT2G43410	2	18025246	18031243	5997	-	929
AT2G43420	2	18031267	18035098	3831	-	447
AT2G43430	2	18035368	18038255	2887	-	439
AT2G43440	2	18039310	18040722	1412	+	39
AT2G43445	2	18041484	18043086	1602	+	42
AT2G43450	2	18043233	18044225	992	-	0
AT2G43460	2	18046003	18047401	1398	-	2753
AT2G43465	2	18047532	18049763	2231	-	149
AT2G43470	2	18049857	18051218	1361	-	2
AT2G43480	2	18053001	18054387	1386	+	0
AT2G43490	2	18054391	18058836	4445	-	277
AT2G43500	2	18061924	18066639	4715	+	556
AT2G43510	2	18067171	18067802	631	+	32
AT2G43520	2	18068424	18069168	744	+	18
AT2G43530	2	18070055	18070718	663	+	210
AT2G43535	2	18070972	18071676	704	+	75
AT2G43540	2	18072370	18072963	593	+	245
AT2G43550	2	18073233	18073905	672	+	449
AT2G43560	2	18073858	18075498	1640	-	4754
AT2G43570	2	18076223	18077463	1240	-	52
AT2G43580	2	18078648	18080028	1380	-	0
AT2G43590	2	18081330	18082767	1437	-	33
AT2G43600	2	18086048	18087018	970	-	8
AT2G43610	2	18087839	18089224	1385	-	28
AT2G43620	2	18093769	18095025	1256	-	25
AT2G43630	2	18095774	18097488	1714	+	1106
AT2G43640	2	18097399	18099136	1737	-	317
AT2G43650	2	18099237	18103345	4108	+	480
AT2G43660	2	18103750	18104581	831	-	2
AT2G43670	2	18105124	18106043	919	+	7
AT2G43680	2	18108348	18111831	3483	+	2578
AT2G43690	2	18112588	18114583	1995	+	34
AT2G43700	2	18115091	18118844	3753	+	67
AT2G43710	2	18119955	18122889	2934	+	5188
AT2G43720	2	18123266	18124338	1072	+	53
AT2G43730	2	18124647	18125868	1221	-	0
AT2G43740	2	18126577	18128293	1716	-	0
AT2G43745	2	18128528	18129841	1313	-	4
AT2G43750	2	18129434	18132637	3203	-	4418
AT2G43760	2	18132672	18134068	1396	+	518
AT2G43770	2	18134060	18136001	1941	-	535
AT2G43780	2	18136181	18137652	1471	-	202
AT2G43790	2	18138306	18140988	2682	+	984
AT2G43795	2	18140943	18142369	1426	-	0
AT2G43800	2	18145720	18148897	3177	+	646
AT2G43810	2	18149310	18151295	1985	+	363
AT2G43820	2	18152226	18153908	1682	+	230
AT2G43830	2	18154541	18156488	1947	-	13
AT2G43840	2	18157637	18159231	1594	+	38
AT2G43850	2	18159181	18162044	2863	-	217
AT2G43860	2	18162944	18164428	1484	-	0
AT2G43865	2	18165418	18165878	460	-	0
AT2G43870	2	18166614	18168264	1650	-	4
AT2G43871	2	18168703	18168829	126	+	0
AT2G43880	2	18173033	18174482	1449	+	0
AT2G43890	2	18176923	18178390	1467	+	0
AT2G43900	2	18178587	18183871	5284	-	694
AT2G43910	2	18184460	18187028	2568	-	4145
AT2G43920	2	18189007	18191348	2341	-	451
AT2G43930	2	18193150	18195582	2432	+	4
AT2G43932	2	18194949	18195425	476	-	3
AT2G43940	2	18195952	18197687	1735	-	138
AT2G43945	2	18197843	18200194	2351	-	3117
AT2G43950	2	18200323	18202729	2406	-	1048
AT2G43960	2	18203311	18204912	1601	-	1
AT2G43970	2	18205234	18208218	2984	-	8330
AT2G43980	2	18208252	18211644	3392	-	382
AT2G43990	2	18211923	18213922	1999	+	56
AT2G44000	2	18214323	18215571	1248	+	18
AT2G44010	2	18216683	18217438	755	+	1
AT2G44020	2	18217558	18219385	1827	-	129
AT2G44030	2	18220085	18221228	1143	+	0
AT2G44040	2	18221768	18224104	2336	-	788
AT2G44050	2	18224250	18226160	1910	+	1662
AT2G44060	2	18226316	18228151	1835	+	5361
AT2G44065	2	18228472	18231407	2935	+	406
AT2G44070	2	18231046	18232493	1447	-	0
AT2G44080	2	18237151	18238173	1022	+	22
AT2G44090	2	18238359	18241316	2957	-	1616
AT2G44100	2	18241691	18246498	4807	+	2605
AT2G44110	2	18245356	18248329	2973	-	0
AT2G44120	2	18249041	18251156	2115	-	2330
AT2G44130	2	18253609	18255054	1445	+	0
AT2G44140	2	18253496	18258035	4539	-	517
AT2G44150	2	18258609	18261442	2833	+	356
AT2G44160	2	18262209	18265346	3137	+	3833
AT2G44170	2	18265430	18267426	1996	-	3
AT2G44175	2	18268787	18269214	427	+	0
AT2G44180	2	18269242	18271860	2618	-	553
AT2G44190	2	18272190	18274497	2307	+	62
AT2G44195	2	18274805	18275792	987	+	2
AT2G44198	2	18276065	18276164	99	-	0
AT2G44200	2	18276209	18278627	2418	+	351
AT2G44210	2	18280622	18282876	2254	+	3584
AT2G44220	2	18283802	18285837	2035	+	0
AT2G44230	2	18286524	18288400	1876	+	956
AT2G44240	2	18289823	18292345	2522	+	0
AT2G44250	2	18293456	18295536	2080	+	2
AT2G44255	2	18295755	18297567	1812	-	0
AT2G44260	2	18295837	18297867	2030	+	29
AT2G44270	2	18297860	18300273	2413	-	252
AT2G44280	2	18301349	18304284	2935	-	158
AT2G44290	2	18305200	18306251	1051	-	446
AT2G44300	2	18307308	18308349	1041	-	113
AT2G44304	2	18308757	18308913	156	+	0
AT2G44310	2	18309211	18309826	615	+	813
AT2G44320	2	18309976	18310058	82	-	0
AT2G44330	2	18310585	18311185	600	+	0
AT2G44340	2	18314278	18314845	567	+	0
AT2G44350	2	18316277	18320789	4512	+	2172
AT2G44360	2	18320731	18321696	965	-	325
AT2G44370	2	18321993	18323121	1128	-	4
AT2G44380	2	18323460	18324428	968	-	32
AT2G44383	2	18324979	18325291	312	+	4
AT2G44390	2	18325810	18326551	741	-	0
AT2G44400	2	18327095	18327536	441	+	4
AT2G44410	2	18328416	18330336	1920	+	553
AT2G44420	2	18330472	18332913	2441	+	223
AT2G44430	2	18333546	18336364	2818	+	294
AT2G44440	2	18336399	18339214	2815	-	267
AT2G44450	2	18340920	18343849	2929	+	29
AT2G44460	2	18346438	18349966	3528	+	16
AT2G44470	2	18354185	18358679	4494	+	0
AT2G44480	2	18359733	18363088	3355	+	5
AT2G44490	2	18364755	18367725	2970	+	2146
AT2G44500	2	18374291	18376790	2499	+	142
AT2G44510	2	18377069	18379210	2141	+	78
AT2G44520	2	18379563	18381942	2379	+	647
AT2G44525	2	18382069	18383513	1444	+	410
AT2G44530	2	18383514	18386143	2629	+	802
AT2G44540	2	18386218	18388110	1892	-	0
AT2G44550	2	18389380	18391142	1762	-	0
AT2G44560	2	18391779	18393707	1928	-	0
AT2G44570	2	18394241	18396268	2027	-	9
AT2G44578	2	18400645	18401326	681	-	2
AT2G44580	2	18401877	18403416	1539	-	119
AT2G44581	2	18397995	18398433	438	-	0
AT2G44590	2	18403681	18407095	3414	-	7
AT2G44600	2	18408694	18410053	1359	+	131
AT2G44610	2	18411425	18414081	2656	-	1168
AT2G44620	2	18414250	18415303	1053	+	1693
AT2G44630	2	18415694	18416983	1289	-	27
AT2G44640	2	18417242	18419396	2154	+	899
AT2G44650	2	18419369	18421110	1741	-	2779
AT2G44660	2	18420831	18422839	2008	-	230
AT2G44670	2	18425179	18426060	881	+	1179
AT2G44680	2	18426545	18428357	1812	-	526
AT2G44690	2	18429263	18430804	1541	+	64
AT2G44700	2	18431014	18432121	1107	+	20
AT2G44710	2	18432718	18437132	4414	+	783
AT2G44730	2	18437332	18438565	1233	-	363
AT2G44735	2	18438622	18441641	3019	+	19
AT2G44740	2	18441988	18443399	1411	-	174
AT2G44745	2	18447272	18449009	1737	-	23
AT2G44750	2	18451425	18452875	1450	+	147
AT2G44760	2	18452850	18454809	1959	-	1013
AT2G44770	2	18457321	18460383	3062	+	489
AT2G44780	2	18460686	18461194	508	-	0
AT2G44790	2	18461905	18463309	1404	-	15
AT2G44798	2	18466463	18471277	4814	-	6
AT2G44800	2	18466819	18468551	1732	+	1
AT2G44810	2	18479052	18480197	1145	+	0
AT2G44820	2	18484350	18485816	1466	+	268
AT2G44830	2	18490128	18492816	2688	+	399
AT2G44840	2	18495340	18496272	932	+	9
AT2G44850	2	18498671	18500879	2208	+	68
AT2G44860	2	18500802	18502562	1760	-	656
AT2G44870	2	18503137	18504681	1544	+	2043
AT2G44880	2	18505238	18506906	1668	+	8
AT2G44890	2	18508270	18510364	2094	-	0
AT2G44900	2	18511718	18516408	4690	-	637
AT2G44910	2	18517886	18519525	1639	-	32
AT2G44920	2	18524386	18526827	2441	+	2431
AT2G44925	2	18527920	18528295	375	+	0
AT2G44930	2	18529522	18531752	2230	-	69
AT2G44940	2	18537256	18538418	1162	+	732
AT2G44950	2	18542212	18548591	6379	-	722
AT2G44970	2	18548812	18552159	3347	-	667
AT2G44980	2	18552191	18556669	4478	-	163
AT2G44990	2	18558937	18561621	2684	+	2
AT2G44995	2	18562101	18563678	1577	+	7
AT2G45000	2	18564110	18567735	3625	+	279
AT2G45010	2	18567909	18569859	1950	+	394
AT2G45020	2	18569910	18569983	73	+	0
AT2G45023	2	18570155	18572173	2018	-	93
AT2G45030	2	18572410	18576970	4560	+	253
AT2G45040	2	18577649	18578914	1265	+	5
AT2G45050	2	18582871	18584083	1212	+	68
AT2G45060	2	18584351	18586776	2425	-	409
AT2G45070	2	18587016	18588377	1361	-	1581
AT2G45080	2	18591664	18592455	791	+	50
AT2G45090	2	18593611	18594813	1202	-	0
AT2G45100	2	18595347	18598438	3091	-	248
AT2G45110	2	18599500	18601339	1839	+	0
AT2G45120	2	18603617	18604751	1134	+	15
AT2G45126	2	18605870	18605963	93	-	0
AT2G45130	2	18606409	18607853	1444	+	4
AT2G45135	2	18608823	18610574	1751	+	1
AT2G45140	2	18610805	18613290	2485	+	577
AT2G45150	2	18613304	18615717	2413	+	308
AT2G45160	2	18617861	18620150	2289	-	800
AT2G45161	2	18620464	18620590	126	+	0
AT2G45170	2	18624263	18625717	1454	+	471
AT2G45180	2	18626319	18626997	678	+	11675
AT2G45190	2	18628264	18630712	2448	-	778
AT2G45200	2	18637502	18640039	2537	-	441
AT2G45210	2	18641565	18642704	1139	+	7
AT2G45220	2	18644083	18646447	2364	-	3
AT2G45230	2	18651319	18655444	4125	-	0
AT2G45240	2	18655938	18659077	3139	+	496
AT2G45245	2	18659234	18661294	2060	-	41
AT2G45250	2	18661463	18663029	1566	+	270
AT2G45260	2	18664529	18666413	1884	-	306
AT2G45270	2	18666525	18669873	3348	+	689
AT2G45280	2	18670008	18672277	2269	+	92
AT2G45290	2	18672681	18675906	3225	+	249
AT2G45300	2	18677310	18680072	2762	+	1139
AT2G45310	2	18682080	18684042	1962	+	50
AT2G45315	2	18682107	18683827	1720	-	0
AT2G45320	2	18684115	18686145	2030	-	97
AT2G45330	2	18686311	18688035	1724	+	313
AT2G45340	2	18691721	18694725	3004	+	1608
AT2G45350	2	18694815	18696657	1842	-	55
AT2G45360	2	18698591	18699514	923	+	2
AT2G45380	2	18699427	18703093	3666	-	1016
AT2G45390	2	18703677	18703750	73	+	0
AT2G45400	2	18703828	18706266	2438	-	139
AT2G45403	2	18709536	18710153	617	+	10
AT2G45406	2	18710960	18711548	588	-	0
AT2G45410	2	18712286	18713116	830	-	0
AT2G45412	2	18714573	18714729	156	-	0
AT2G45420	2	18718347	18720729	2382	+	3
AT2G45430	2	18727560	18728935	1375	+	0
AT2G45434	2	18729732	18729843	111	+	0
AT2G45440	2	18730839	18733015	2176	+	589
AT2G45450	2	18733274	18734127	853	-	247
AT2G45460	2	18736827	18741841	5014	-	188
AT2G45470	2	18742539	18744111	1572	-	3204
AT2G45480	2	18745339	18747533	2194	+	63
AT2G45490	2	18747638	18749075	1437	-	32
AT2G45500	2	18749797	18752851	3054	-	290
AT2G45510	2	18753073	18755172	2099	+	83
AT2G45520	2	18755044	18756302	1258	-	544
AT2G45530	2	18756477	18757513	1036	+	280
AT2G45540	2	18757488	18772831	15343	-	2428
AT2G45550	2	18773540	18775654	2114	-	0
AT2G45560	2	18776051	18778510	2459	-	1023
AT2G45570	2	18779792	18781958	2166	-	3
AT2G45580	2	18782324	18784347	2023	-	0
AT2G45590	2	18786657	18788988	2331	+	1027
AT2G45600	2	18789587	18790952	1365	+	353
AT2G45610	2	18791462	18792586	1124	+	0
AT2G45620	2	18792863	18795904	3041	+	1205
AT2G45630	2	18795925	18797089	1164	+	205
AT2G45640	2	18799609	18801471	1862	-	852
AT2G45650	2	18804349	18806522	2173	+	1
AT2G45660	2	18807537	18811047	3510	-	684
AT2G45670	2	18814708	18818463	3755	-	1981
AT2G45680	2	18820241	18821889	1648	-	29
AT2G45685	2	18820690	18822184	1494	+	0
AT2G45690	2	18823170	18825735	2565	-	278
AT2G45695	2	18825992	18826879	887	+	173
AT2G45700	2	18826999	18830528	3529	-	586
AT2G45710	2	18831160	18832211	1051	+	302
AT2G45720	2	18833363	18836374	3011	+	260
AT2G45730	2	18836263	18839160	2897	-	494
AT2G45740	2	18839585	18841403	1818	+	3963
AT2G45750	2	18842538	18845467	2929	+	73
AT2G45760	2	18847006	18847821	815	-	6
AT2G45770	2	18851215	18853709	2494	+	1499
AT2G45780	2	18854554	18855184	630	-	1
AT2G45790	2	18855774	18858018	2244	+	1316
AT2G45800	2	18857940	18859189	1249	-	52
AT2G45810	2	18859598	18862918	3320	+	2085
AT2G45820	2	18862952	18864691	1739	-	3039
AT2G45830	2	18866060	18868542	2482	+	103
AT2G45840	2	18869260	18871561	2301	+	1
AT2G45850	2	18871478	18873972	2494	-	537
AT2G45860	2	18874759	18875586	827	-	241
AT2G45870	2	18875893	18877477	1584	+	76
AT2G45880	2	18878517	18882578	4061	-	409
AT2G45890	2	18883472	18885566	2094	+	46
AT2G45900	2	18886068	18888674	2606	-	227
AT2G45910	2	18894073	18898528	4455	+	647
AT2G45920	2	18899083	18901303	2220	+	198
AT2G45930	2	18901391	18902798	1407	-	5
AT2G45940	2	18903012	18904325	1313	+	1
AT2G45950	2	18904323	18907814	3491	-	540
AT2G45960	2	18910294	18911982	1688	+	27512
AT2G45970	2	18912259	18914739	2480	-	829
AT2G45980	2	18917351	18919109	1758	-	897
AT2G45990	2	18919315	18921511	2196	+	1725
AT2G46000	2	18921023	18922179	1156	-	86
AT2G46020	2	18923303	18931934	8631	+	2049
AT2G46030	2	18932018	18933507	1489	-	1070
AT2G46040	2	18935300	18938447	3147	-	118
AT2G46050	2	18939261	18941034	1773	+	3
AT2G46060	2	18941098	18945099	4001	-	417
AT2G46070	2	18945980	18947823	1843	-	371
AT2G46080	2	18948116	18950105	1989	-	735
AT2G46090	2	18950855	18953275	2420	+	578
AT2G46100	2	18953279	18954619	1340	+	1660
AT2G46110	2	18954569	18956530	1961	-	158
AT2G46120	2	18956640	18956713	73	+	0
AT2G46130	2	18957225	18957911	686	+	1
AT2G46140	2	18959077	18960547	1470	+	88
AT2G46150	2	18961402	18962376	974	+	18
AT2G46160	2	18963082	18963885	803	+	93
AT2G46170	2	18965312	18967213	1901	+	858
AT2G46180	2	18967358	18971350	3992	-	546
AT2G46190	2	18971798	18972804	1006	+	0
AT2G46192	2	18973306	18974133	827	+	50
AT2G46200	2	18974661	18976871	2210	-	108
AT2G46210	2	18977343	18979001	1658	+	65
AT2G46220	2	18979470	18980770	1300	+	3825
AT2G46225	2	18981910	18984292	2382	+	651
AT2G46230	2	18984198	18985959	1761	-	702
AT2G46240	2	18986132	18989947	3815	+	155
AT2G46250	2	18991170	18993327	2157	+	400
AT2G46255	2	18994631	18994856	225	+	0
AT2G46260	2	18995967	18998633	2666	+	648
AT2G46270	2	19000190	19003403	3213	+	177
AT2G46280	2	19003425	19005571	2146	-	1893
AT2G46290	2	19005770	19007879	2109	-	114
AT2G46300	2	19008290	19009558	1268	+	6
AT2G46308	2	19011166	19011355	189	-	0
AT2G46310	2	19011502	19012857	1355	+	74
AT2G46320	2	19015812	19018491	2679	+	454
AT2G46330	2	19018507	19019255	748	-	1266
AT2G46340	2	19022172	19027413	5241	-	3447
AT2G46360	2	19028487	19029015	528	+	0
AT2G46370	2	19033740	19036659	2919	+	1506
AT2G46375	2	19037863	19038379	516	+	8
AT2G46380	2	19039201	19042348	3147	+	228
AT2G46390	2	19042300	19043060	760	-	747
AT2G46400	2	19043413	19044826	1413	-	152
AT2G46410	2	19049171	19050341	1170	-	27
AT2G46420	2	19053685	19057096	3411	+	649
AT2G46430	2	19058129	19061436	3307	+	307
AT2G46440	2	19061860	19064881	3021	+	468
AT2G46450	2	19065715	19069569	3854	+	1302
AT2G46455	2	19069628	19071004	1376	-	7
AT2G46460	2	19071536	19072019	483	+	0
AT2G46470	2	19072312	19075123	2811	+	469
AT2G46480	2	19076404	19078386	1982	-	4
AT2G46490	2	19079405	19080053	648	+	399
AT2G46493	2	19080253	19081751	1498	-	0
AT2G46494	2	19082343	19083811	1468	-	0
AT2G46495	2	19084133	19085704	1571	-	0
AT2G46500	2	19086560	19089027	2467	-	862
AT2G46505	2	19089728	19090549	821	-	796
AT2G46510	2	19090952	19093315	2363	-	377
AT2G46520	2	19096767	19100272	3505	+	790
AT2G46530	2	19104664	19108331	3667	+	428
AT2G46535	2	19109619	19110497	878	+	178
AT2G46540	2	19110471	19111769	1298	-	708
AT2G46550	2	19111988	19114227	2239	-	1076
AT2G46560	2	19115370	19125856	10486	-	1612
AT2G46567	2	19126640	19126751	111	-	11
AT2G46570	2	19126871	19129069	2198	+	23
AT2G46572	2	19126871	19129105	2234	-	5
AT2G46580	2	19129240	19130595	1355	-	447
AT2G46590	2	19133039	19135289	2250	+	291
AT2G46600	2	19136018	19136600	582	+	1115
AT2G46610	2	19136565	19138762	2197	-	210
AT2G46620	2	19138800	19140747	1947	-	99
AT2G46630	2	19145528	19146713	1185	+	529
AT2G46640	2	19148661	19151080	2419	+	137
AT2G46650	2	19151645	19152600	955	+	1816
AT2G46660	2	19153327	19155489	2162	-	294
AT2G46662	2	19157901	19158042	141	-	0
AT2G46670	2	19164413	19165233	820	-	1
AT2G46680	2	19165402	19166949	1547	-	609
AT2G46685	2	19176125	19176261	136	+	0
AT2G46690	2	19180729	19181467	738	+	515
AT2G46700	2	19182669	19186578	3909	-	235
AT2G46710	2	19191934	19194849	2915	+	1375
AT2G46720	2	19197382	19200221	2839	+	38
AT2G46730	2	19200859	19203138	2279	+	110
AT2G46735	2	19204184	19205112	928	+	390
AT2G46740	2	19205156	19207455	2299	-	9
AT2G46750	2	19208319	19210958	2639	-	4
AT2G46760	2	19213027	19215166	2139	-	20
AT2G46770	2	19220726	19222916	2190	-	0
AT2G46780	2	19229292	19231505	2213	+	238
AT2G46787	2	19232376	19232523	147	+	0
AT2G46790	2	19232648	19235087	2439	+	1356
AT2G46800	2	19237433	19239405	1972	+	729
AT2G46810	2	19239693	19242672	2979	+	340
AT2G46820	2	19243495	19245141	1646	+	64402
AT2G46830	2	19245671	19248914	3243	+	4337
AT2G46840	2	19249190	19249909	719	-	3
AT2G46850	2	19251065	19253368	2303	+	0
AT2G46860	2	19253687	19255275	1588	+	0
AT2G46870	2	19260917	19262404	1487	+	294
AT2G46880	2	19264572	19266446	1874	-	0
AT2G46890	2	19266732	19268170	1438	-	154
AT2G46900	2	19269557	19272195	2638	+	593
AT2G46910	2	19272280	19274002	1722	+	1491
AT2G46915	2	19273898	19277773	3875	-	2150
AT2G46920	2	19277902	19281760	3858	-	382
AT2G46930	2	19283518	19286347	2829	+	706
AT2G46940	2	19286657	19287581	924	-	30
AT2G46950	2	19289137	19291614	2477	-	6
AT2G46960	2	19292048	19294260	2212	-	0
AT2G46970	2	19295489	19297826	2337	-	30
AT2G46980	2	19299491	19304191	4700	-	200
AT2G46990	2	19307854	19308990	1136	+	2
AT2G46995	2	19309467	19309584	117	-	0
AT2G47000	2	19309867	19315241	5374	-	103
AT2G47010	2	19317125	19319397	2272	+	231
AT2G47015	2	19319779	19321026	1247	+	3
AT2G47020	2	19319684	19322391	2707	-	49
AT2G47030	2	19324232	19326397	2165	-	0
AT2G47040	2	19327895	19330197	2302	-	0
AT2G47050	2	19331684	19332646	962	-	5
